Day of Epi Dt,7 Day Average (conf+prob) (TT),7 Day Average (conf+prob),7 Day Average (conf+prob),Prelim end date,Prelim start date,7 Day Average (TT Text),County Parameter Cum Curve,Max. Window Max Daily Cases,Cases dynamic1,Cases dynamic2,Confirmed Cases By Epi Dt,Probable By Epi Dt,Stacked Confirm + Probable cases
15-Jan-21,"2,257","2,257",,1/16/2021,1/2/2021,confirmed plus probable cases,Wisconsin,"9,568",,384,"1,583",384,"1,967"
15-Jan-21,"2,257","2,257",,1/16/2021,1/2/2021,confirmed plus probable cases,Wisconsin,"9,568","1,583",,"1,583",384,"1,967"
15-Jan-21,"2,257","2,257","2,257",1/16/2021,1/2/2021,confirmed plus probable cases,Wisconsin,"9,568",,,"1,583",384,"1,967"
16-Jan-21,"2,194","2,194",,1/17/2021,1/3/2021,confirmed plus probable cases,Wisconsin,"9,568",,257,"1,251",257,"1,508"
16-Jan-21,"2,194","2,194",,1/17/2021,1/3/2021,confirmed plus probable cases,Wisconsin,"9,568","1,251",,"1,251",257,"1,508"
16-Jan-21,"2,194","2,194","2,194",1/17/2021,1/3/2021,confirmed plus probable cases,Wisconsin,"9,568",,,"1,251",257,"1,508"
17-Jan-21,"2,142","2,142",,1/18/2021,1/4/2021,confirmed plus probable cases,Wisconsin,"9,568",,227,"1,108",227,"1,335"
17-Jan-21,"2,142","2,142",,1/18/2021,1/4/2021,confirmed plus probable cases,Wisconsin,"9,568","1,108",,"1,108",227,"1,335"
17-Jan-21,"2,142","2,142","2,142",1/18/2021,1/4/2021,confirmed plus probable cases,Wisconsin,"9,568",,,"1,108",227,"1,335"
18-Jan-21,"1,971","1,971",,1/19/2021,1/5/2021,confirmed plus probable cases,Wisconsin,"9,568",,384,"1,777",384,"2,161"
18-Jan-21,"1,971","1,971",,1/19/2021,1/5/2021,confirmed plus probable cases,Wisconsin,"9,568","1,777",,"1,777",384,"2,161"
18-Jan-21,"1,971","1,971","1,971",1/19/2021,1/5/2021,confirmed plus probable cases,Wisconsin,"9,568",,,"1,777",384,"2,161"
19-Jan-21,"1,916","1,916",,1/20/2021,1/6/2021,confirmed plus probable cases,Wisconsin,"9,568",,320,"1,740",320,"2,060"
19-Jan-21,"1,916","1,916",,1/20/2021,1/6/2021,confirmed plus probable cases,Wisconsin,"9,568","1,740",,"1,740",320,"2,060"
19-Jan-21,"1,916","1,916","1,916",1/20/2021,1/6/2021,confirmed plus probable cases,Wisconsin,"9,568",,,"1,740",320,"2,060"
20-Jan-21,"1,847","1,847",,1/21/2021,1/7/2021,confirmed plus probable cases,Wisconsin,"9,568",,287,"1,571",287,"1,858"
20-Jan-21,"1,847","1,847",,1/21/2021,1/7/2021,confirmed plus probable cases,Wisconsin,"9,568","1,571",,"1,571",287,"1,858"
20-Jan-21,"1,847","1,847","1,847",1/21/2021,1/7/2021,confirmed plus probable cases,Wisconsin,"9,568",,,"1,571",287,"1,858"
21-Jan-21,"1,808","1,808",,1/22/2021,1/8/2021,confirmed plus probable cases,Wisconsin,"9,568",,314,"1,453",314,"1,767"
21-Jan-21,"1,808","1,808",,1/22/2021,1/8/2021,confirmed plus probable cases,Wisconsin,"9,568","1,453",,"1,453",314,"1,767"
21-Jan-21,"1,808","1,808","1,808",1/22/2021,1/8/2021,confirmed plus probable cases,Wisconsin,"9,568",,,"1,453",314,"1,767"
22-Jan-21,"1,757","1,757",,1/23/2021,1/9/2021,confirmed plus probable cases,Wisconsin,"9,568",,266,"1,345",266,"1,611"
22-Jan-21,"1,757","1,757",,1/23/2021,1/9/2021,confirmed plus probable cases,Wisconsin,"9,568","1,345",,"1,345",266,"1,611"
22-Jan-21,"1,757","1,757","1,757",1/23/2021,1/9/2021,confirmed plus probable cases,Wisconsin,"9,568",,,"1,345",266,"1,611"
23-Jan-21,"1,720","1,720",,1/24/2021,1/10/2021,confirmed plus probable cases,Wisconsin,"9,568",,154,"1,096",154,"1,250"
23-Jan-21,"1,720","1,720",,1/24/2021,1/10/2021,confirmed plus probable cases,Wisconsin,"9,568","1,096",,"1,096",154,"1,250"
23-Jan-21,"1,720","1,720","1,720",1/24/2021,1/10/2021,confirmed plus probable cases,Wisconsin,"9,568",,,"1,096",154,"1,250"
24-Jan-21,"1,690","1,690",,1/25/2021,1/11/2021,confirmed plus probable cases,Wisconsin,"9,568",,146,978,146,"1,124"
24-Jan-21,"1,690","1,690",,1/25/2021,1/11/2021,confirmed plus probable cases,Wisconsin,"9,568",978,,978,146,"1,124"
24-Jan-21,"1,690","1,690","1,690",1/25/2021,1/11/2021,confirmed plus probable cases,Wisconsin,"9,568",,,978,146,"1,124"
25-Jan-21,"1,654","1,654",,1/26/2021,1/12/2021,confirmed plus probable cases,Wisconsin,"9,568",,280,"1,629",280,"1,909"
25-Jan-21,"1,654","1,654",,1/26/2021,1/12/2021,confirmed plus probable cases,Wisconsin,"9,568","1,629",,"1,629",280,"1,909"
25-Jan-21,"1,654","1,654","1,654",1/26/2021,1/12/2021,confirmed plus probable cases,Wisconsin,"9,568",,,"1,629",280,"1,909"
26-Jan-21,"1,573","1,573",,1/27/2021,1/13/2021,confirmed plus probable cases,Wisconsin,"9,568",,214,"1,282",214,"1,496"
26-Jan-21,"1,573","1,573",,1/27/2021,1/13/2021,confirmed plus probable cases,Wisconsin,"9,568","1,282",,"1,282",214,"1,496"
26-Jan-21,"1,573","1,573","1,573",1/27/2021,1/13/2021,confirmed plus probable cases,Wisconsin,"9,568",,,"1,282",214,"1,496"
27-Jan-21,"1,532","1,532",,1/28/2021,1/14/2021,confirmed plus probable cases,Wisconsin,"9,568",,265,"1,308",265,"1,573"
27-Jan-21,"1,532","1,532",,1/28/2021,1/14/2021,confirmed plus probable cases,Wisconsin,"9,568","1,308",,"1,308",265,"1,573"
27-Jan-21,"1,532","1,532","1,532",1/28/2021,1/14/2021,confirmed plus probable cases,Wisconsin,"9,568",,,"1,308",265,"1,573"
28-Jan-21,"1,467","1,467",,1/29/2021,1/15/2021,confirmed plus probable cases,Wisconsin,"9,568",,203,"1,104",203,"1,307"
28-Jan-21,"1,467","1,467",,1/29/2021,1/15/2021,confirmed plus probable cases,Wisconsin,"9,568","1,104",,"1,104",203,"1,307"
28-Jan-21,"1,467","1,467","1,467",1/29/2021,1/15/2021,confirmed plus probable cases,Wisconsin,"9,568",,,"1,104",203,"1,307"
29-Jan-21,"1,431","1,431",,1/30/2021,1/16/2021,confirmed plus probable cases,Wisconsin,"9,568",,209,"1,154",209,"1,363"
29-Jan-21,"1,431","1,431",,1/30/2021,1/16/2021,confirmed plus probable cases,Wisconsin,"9,568","1,154",,"1,154",209,"1,363"
29-Jan-21,"1,431","1,431","1,431",1/30/2021,1/16/2021,confirmed plus probable cases,Wisconsin,"9,568",,,"1,154",209,"1,363"
30-Jan-21,"1,393","1,393",,1/31/2021,1/17/2021,confirmed plus probable cases,Wisconsin,"9,568",,133,849,133,982
30-Jan-21,"1,393","1,393",,1/31/2021,1/17/2021,confirmed plus probable cases,Wisconsin,"9,568",849,,849,133,982
30-Jan-21,"1,393","1,393","1,393",1/31/2021,1/17/2021,confirmed plus probable cases,Wisconsin,"9,568",,,849,133,982
31-Jan-21,"1,358","1,358",,2/1/2021,1/18/2021,confirmed plus probable cases,Wisconsin,"9,568",,129,747,129,876
31-Jan-21,"1,358","1,358",,2/1/2021,1/18/2021,confirmed plus probable cases,Wisconsin,"9,568",747,,747,129,876
31-Jan-21,"1,358","1,358","1,358",2/1/2021,1/18/2021,confirmed plus probable cases,Wisconsin,"9,568",,,747,129,876
1-Feb-21,"1,309","1,309",,2/2/2021,1/19/2021,confirmed plus probable cases,Wisconsin,"9,568",,250,"1,320",250,"1,570"
1-Feb-21,"1,309","1,309",,2/2/2021,1/19/2021,confirmed plus probable cases,Wisconsin,"9,568","1,320",,"1,320",250,"1,570"
1-Feb-21,"1,309","1,309","1,309",2/2/2021,1/19/2021,confirmed plus probable cases,Wisconsin,"9,568",,,"1,320",250,"1,570"
2-Feb-21,"1,263","1,263",,2/3/2021,1/20/2021,confirmed plus probable cases,Wisconsin,"9,568",,180,995,180,"1,175"
2-Feb-21,"1,263","1,263",,2/3/2021,1/20/2021,confirmed plus probable cases,Wisconsin,"9,568",995,,995,180,"1,175"
2-Feb-21,"1,263","1,263","1,263",2/3/2021,1/20/2021,confirmed plus probable cases,Wisconsin,"9,568",,,995,180,"1,175"
3-Feb-21,"1,204","1,204",,2/4/2021,1/21/2021,confirmed plus probable cases,Wisconsin,"9,568",,198,962,198,"1,160"
3-Feb-21,"1,204","1,204",,2/4/2021,1/21/2021,confirmed plus probable cases,Wisconsin,"9,568",962,,962,198,"1,160"
3-Feb-21,"1,204","1,204","1,204",2/4/2021,1/21/2021,confirmed plus probable cases,Wisconsin,"9,568",,,962,198,"1,160"
4-Feb-21,"1,157","1,157",,2/5/2021,1/22/2021,confirmed plus probable cases,Wisconsin,"9,568",,143,835,143,978
4-Feb-21,"1,157","1,157",,2/5/2021,1/22/2021,confirmed plus probable cases,Wisconsin,"9,568",835,,835,143,978
4-Feb-21,"1,157","1,157","1,157",2/5/2021,1/22/2021,confirmed plus probable cases,Wisconsin,"9,568",,,835,143,978
5-Feb-21,"1,100","1,100",,2/6/2021,1/23/2021,confirmed plus probable cases,Wisconsin,"9,568",,151,808,151,959
5-Feb-21,"1,100","1,100",,2/6/2021,1/23/2021,confirmed plus probable cases,Wisconsin,"9,568",808,,808,151,959
5-Feb-21,"1,100","1,100","1,100",2/6/2021,1/23/2021,confirmed plus probable cases,Wisconsin,"9,568",,,808,151,959
6-Feb-21,"1,058","1,058",,2/7/2021,1/24/2021,confirmed plus probable cases,Wisconsin,"9,568",,108,582,108,690
6-Feb-21,"1,058","1,058",,2/7/2021,1/24/2021,confirmed plus probable cases,Wisconsin,"9,568",582,,582,108,690
6-Feb-21,"1,058","1,058","1,058",2/7/2021,1/24/2021,confirmed plus probable cases,Wisconsin,"9,568",,,582,108,690
7-Feb-21,"1,025","1,025",,2/8/2021,1/25/2021,confirmed plus probable cases,Wisconsin,"9,568",,119,529,119,648
7-Feb-21,"1,025","1,025",,2/8/2021,1/25/2021,confirmed plus probable cases,Wisconsin,"9,568",529,,529,119,648
7-Feb-21,"1,025","1,025","1,025",2/8/2021,1/25/2021,confirmed plus probable cases,Wisconsin,"9,568",,,529,119,648
8-Feb-21,942,942,,2/9/2021,1/26/2021,confirmed plus probable cases,Wisconsin,"9,568",,164,825,164,989
8-Feb-21,942,942,,2/9/2021,1/26/2021,confirmed plus probable cases,Wisconsin,"9,568",825,,825,164,989
8-Feb-21,942,942,942,2/9/2021,1/26/2021,confirmed plus probable cases,Wisconsin,"9,568",,,825,164,989
9-Feb-21,908,908,,2/10/2021,1/27/2021,confirmed plus probable cases,Wisconsin,"9,568",,137,798,137,935
9-Feb-21,908,908,,2/10/2021,1/27/2021,confirmed plus probable cases,Wisconsin,"9,568",798,,798,137,935
9-Feb-21,908,908,908,2/10/2021,1/27/2021,confirmed plus probable cases,Wisconsin,"9,568",,,798,137,935
10-Feb-21,878,878,,2/11/2021,1/28/2021,confirmed plus probable cases,Wisconsin,"9,568",,123,826,123,949
10-Feb-21,878,878,,2/11/2021,1/28/2021,confirmed plus probable cases,Wisconsin,"9,568",826,,826,123,949
10-Feb-21,878,878,878,2/11/2021,1/28/2021,confirmed plus probable cases,Wisconsin,"9,568",,,826,123,949
11-Feb-21,840,840,,2/12/2021,1/29/2021,confirmed plus probable cases,Wisconsin,"9,568",,112,601,112,713
11-Feb-21,840,840,,2/12/2021,1/29/2021,confirmed plus probable cases,Wisconsin,"9,568",601,,601,112,713
11-Feb-21,840,840,840,2/12/2021,1/29/2021,confirmed plus probable cases,Wisconsin,"9,568",,,601,112,713
12-Feb-21,801,801,,2/13/2021,1/30/2021,confirmed plus probable cases,Wisconsin,"9,568",,114,575,114,689
12-Feb-21,801,801,,2/13/2021,1/30/2021,confirmed plus probable cases,Wisconsin,"9,568",575,,575,114,689
12-Feb-21,801,801,801,2/13/2021,1/30/2021,confirmed plus probable cases,Wisconsin,"9,568",,,575,114,689
13-Feb-21,784,784,,2/14/2021,1/31/2021,confirmed plus probable cases,Wisconsin,"9,568",,93,474,93,567
13-Feb-21,784,784,,2/14/2021,1/31/2021,confirmed plus probable cases,Wisconsin,"9,568",474,,474,93,567
13-Feb-21,784,784,784,2/14/2021,1/31/2021,confirmed plus probable cases,Wisconsin,"9,568",,,474,93,567
14-Feb-21,770,770,,2/15/2021,2/1/2021,confirmed plus probable cases,Wisconsin,"9,568",,60,494,60,554
14-Feb-21,770,770,,2/15/2021,2/1/2021,confirmed plus probable cases,Wisconsin,"9,568",494,,494,60,554
14-Feb-21,770,770,770,2/15/2021,2/1/2021,confirmed plus probable cases,Wisconsin,"9,568",,,494,60,554
15-Feb-21,754,754,,2/16/2021,2/2/2021,confirmed plus probable cases,Wisconsin,"9,568",,155,718,155,873
15-Feb-21,754,754,,2/16/2021,2/2/2021,confirmed plus probable cases,Wisconsin,"9,568",718,,718,155,873
15-Feb-21,754,754,754,2/16/2021,2/2/2021,confirmed plus probable cases,Wisconsin,"9,568",,,718,155,873
16-Feb-21,741,741,,2/17/2021,2/3/2021,confirmed plus probable cases,Wisconsin,"9,568",,133,709,133,842
16-Feb-21,741,741,,2/17/2021,2/3/2021,confirmed plus probable cases,Wisconsin,"9,568",709,,709,133,842
16-Feb-21,741,741,741,2/17/2021,2/3/2021,confirmed plus probable cases,Wisconsin,"9,568",,,709,133,842
17-Feb-21,724,724,,2/18/2021,2/4/2021,confirmed plus probable cases,Wisconsin,"9,568",,126,708,126,834
17-Feb-21,724,724,,2/18/2021,2/4/2021,confirmed plus probable cases,Wisconsin,"9,568",708,,708,126,834
17-Feb-21,724,724,724,2/18/2021,2/4/2021,confirmed plus probable cases,Wisconsin,"9,568",,,708,126,834
18-Feb-21,738,738,,2/19/2021,2/5/2021,confirmed plus probable cases,Wisconsin,"9,568",,117,696,117,813
18-Feb-21,738,738,,2/19/2021,2/5/2021,confirmed plus probable cases,Wisconsin,"9,568",696,,696,117,813
18-Feb-21,738,738,738,2/19/2021,2/5/2021,confirmed plus probable cases,Wisconsin,"9,568",,,696,117,813
19-Feb-21,743,743,,2/20/2021,2/6/2021,confirmed plus probable cases,Wisconsin,"9,568",,143,575,143,718
19-Feb-21,743,743,,2/20/2021,2/6/2021,confirmed plus probable cases,Wisconsin,"9,568",575,,575,143,718
19-Feb-21,743,743,743,2/20/2021,2/6/2021,confirmed plus probable cases,Wisconsin,"9,568",,,575,143,718
20-Feb-21,734,734,,2/21/2021,2/7/2021,confirmed plus probable cases,Wisconsin,"9,568",,83,423,83,506
20-Feb-21,734,734,,2/21/2021,2/7/2021,confirmed plus probable cases,Wisconsin,"9,568",423,,423,83,506
20-Feb-21,734,734,734,2/21/2021,2/7/2021,confirmed plus probable cases,Wisconsin,"9,568",,,423,83,506
21-Feb-21,720,720,,2/22/2021,2/8/2021,confirmed plus probable cases,Wisconsin,"9,568",,68,386,68,454
21-Feb-21,720,720,,2/22/2021,2/8/2021,confirmed plus probable cases,Wisconsin,"9,568",386,,386,68,454
21-Feb-21,720,720,720,2/22/2021,2/8/2021,confirmed plus probable cases,Wisconsin,"9,568",,,386,68,454
22-Feb-21,712,712,,2/23/2021,2/9/2021,confirmed plus probable cases,Wisconsin,"9,568",,129,688,129,817
22-Feb-21,712,712,,2/23/2021,2/9/2021,confirmed plus probable cases,Wisconsin,"9,568",688,,688,129,817
22-Feb-21,712,712,712,2/23/2021,2/9/2021,confirmed plus probable cases,Wisconsin,"9,568",,,688,129,817
23-Feb-21,692,692,,2/24/2021,2/10/2021,confirmed plus probable cases,Wisconsin,"9,568",,125,578,125,703
23-Feb-21,692,692,,2/24/2021,2/10/2021,confirmed plus probable cases,Wisconsin,"9,568",578,,578,125,703
23-Feb-21,692,692,692,2/24/2021,2/10/2021,confirmed plus probable cases,Wisconsin,"9,568",,,578,125,703
24-Feb-21,672,672,,2/25/2021,2/11/2021,confirmed plus probable cases,Wisconsin,"9,568",,122,576,122,698
24-Feb-21,672,672,,2/25/2021,2/11/2021,confirmed plus probable cases,Wisconsin,"9,568",576,,576,122,698
24-Feb-21,672,672,672,2/25/2021,2/11/2021,confirmed plus probable cases,Wisconsin,"9,568",,,576,122,698
25-Feb-21,647,647,,2/26/2021,2/12/2021,confirmed plus probable cases,Wisconsin,"9,568",,120,519,120,639
25-Feb-21,647,647,,2/26/2021,2/12/2021,confirmed plus probable cases,Wisconsin,"9,568",519,,519,120,639
25-Feb-21,647,647,647,2/26/2021,2/12/2021,confirmed plus probable cases,Wisconsin,"9,568",,,519,120,639
26-Feb-21,643,643,,2/27/2021,2/13/2021,confirmed plus probable cases,Wisconsin,"9,568",,124,560,124,684
26-Feb-21,643,643,,2/27/2021,2/13/2021,confirmed plus probable cases,Wisconsin,"9,568",560,,560,124,684
26-Feb-21,643,643,643,2/27/2021,2/13/2021,confirmed plus probable cases,Wisconsin,"9,568",,,560,124,684
27-Feb-21,637,637,,2/28/2021,2/14/2021,confirmed plus probable cases,Wisconsin,"9,568",,74,394,74,468
27-Feb-21,637,637,,2/28/2021,2/14/2021,confirmed plus probable cases,Wisconsin,"9,568",394,,394,74,468
27-Feb-21,637,637,637,2/28/2021,2/14/2021,confirmed plus probable cases,Wisconsin,"9,568",,,394,74,468
28-Feb-21,646,646,,3/1/2021,2/15/2021,confirmed plus probable cases,Wisconsin,"9,568",,73,445,73,518
28-Feb-21,646,646,,3/1/2021,2/15/2021,confirmed plus probable cases,Wisconsin,"9,568",445,,445,73,518
28-Feb-21,646,646,646,3/1/2021,2/15/2021,confirmed plus probable cases,Wisconsin,"9,568",,,445,73,518
1-Mar-21,648,648,,3/2/2021,2/16/2021,confirmed plus probable cases,Wisconsin,"9,568",,169,657,169,826
1-Mar-21,648,648,,3/2/2021,2/16/2021,confirmed plus probable cases,Wisconsin,"9,568",657,,657,169,826
1-Mar-21,648,648,648,3/2/2021,2/16/2021,confirmed plus probable cases,Wisconsin,"9,568",,,657,169,826
2-Mar-21,643,643,,3/3/2021,2/17/2021,confirmed plus probable cases,Wisconsin,"9,568",,137,537,137,674
2-Mar-21,643,643,,3/3/2021,2/17/2021,confirmed plus probable cases,Wisconsin,"9,568",537,,537,137,674
2-Mar-21,643,643,643,3/3/2021,2/17/2021,confirmed plus probable cases,Wisconsin,"9,568",,,537,137,674
3-Mar-21,632,632,,3/4/2021,2/18/2021,confirmed plus probable cases,Wisconsin,"9,568",,103,514,103,617
3-Mar-21,632,632,,3/4/2021,2/18/2021,confirmed plus probable cases,Wisconsin,"9,568",514,,514,103,617
3-Mar-21,632,632,632,3/4/2021,2/18/2021,confirmed plus probable cases,Wisconsin,"9,568",,,514,103,617
4-Mar-21,618,618,,3/5/2021,2/19/2021,confirmed plus probable cases,Wisconsin,"9,568",,112,431,112,543
4-Mar-21,618,618,,3/5/2021,2/19/2021,confirmed plus probable cases,Wisconsin,"9,568",431,,431,112,543
4-Mar-21,618,618,618,3/5/2021,2/19/2021,confirmed plus probable cases,Wisconsin,"9,568",,,431,112,543
5-Mar-21,599,599,,3/6/2021,2/20/2021,confirmed plus probable cases,Wisconsin,"9,568",,85,466,85,551
5-Mar-21,599,599,,3/6/2021,2/20/2021,confirmed plus probable cases,Wisconsin,"9,568",466,,466,85,551
5-Mar-21,599,599,599,3/6/2021,2/20/2021,confirmed plus probable cases,Wisconsin,"9,568",,,466,85,551
6-Mar-21,600,600,,3/7/2021,2/21/2021,confirmed plus probable cases,Wisconsin,"9,568",,68,407,68,475
6-Mar-21,600,600,,3/7/2021,2/21/2021,confirmed plus probable cases,Wisconsin,"9,568",407,,407,68,475
6-Mar-21,600,600,600,3/7/2021,2/21/2021,confirmed plus probable cases,Wisconsin,"9,568",,,407,68,475
7-Mar-21,583,583,,3/8/2021,2/22/2021,confirmed plus probable cases,Wisconsin,"9,568",,69,331,69,400
7-Mar-21,583,583,,3/8/2021,2/22/2021,confirmed plus probable cases,Wisconsin,"9,568",331,,331,69,400
7-Mar-21,583,583,583,3/8/2021,2/22/2021,confirmed plus probable cases,Wisconsin,"9,568",,,331,69,400
8-Mar-21,564,564,,3/9/2021,2/23/2021,confirmed plus probable cases,Wisconsin,"9,568",,132,557,132,689
8-Mar-21,564,564,,3/9/2021,2/23/2021,confirmed plus probable cases,Wisconsin,"9,568",557,,557,132,689
8-Mar-21,564,564,564,3/9/2021,2/23/2021,confirmed plus probable cases,Wisconsin,"9,568",,,557,132,689
9-Mar-21,557,557,,3/10/2021,2/24/2021,confirmed plus probable cases,Wisconsin,"9,568",,115,509,115,624
9-Mar-21,557,557,,3/10/2021,2/24/2021,confirmed plus probable cases,Wisconsin,"9,568",509,,509,115,624
9-Mar-21,557,557,557,3/10/2021,2/24/2021,confirmed plus probable cases,Wisconsin,"9,568",,,509,115,624
10-Mar-21,560,560,,3/11/2021,2/25/2021,confirmed plus probable cases,Wisconsin,"9,568",,126,513,126,639
10-Mar-21,560,560,,3/11/2021,2/25/2021,confirmed plus probable cases,Wisconsin,"9,568",513,,513,126,639
10-Mar-21,560,560,560,3/11/2021,2/25/2021,confirmed plus probable cases,Wisconsin,"9,568",,,513,126,639
11-Mar-21,563,563,,3/12/2021,2/26/2021,confirmed plus probable cases,Wisconsin,"9,568",,104,462,104,566
11-Mar-21,563,563,,3/12/2021,2/26/2021,confirmed plus probable cases,Wisconsin,"9,568",462,,462,104,566
11-Mar-21,563,563,563,3/12/2021,2/26/2021,confirmed plus probable cases,Wisconsin,"9,568",,,462,104,566
12-Mar-21,567,567,,3/13/2021,2/27/2021,confirmed plus probable cases,Wisconsin,"9,568",,122,460,122,582
12-Mar-21,567,567,,3/13/2021,2/27/2021,confirmed plus probable cases,Wisconsin,"9,568",460,,460,122,582
12-Mar-21,567,567,567,3/13/2021,2/27/2021,confirmed plus probable cases,Wisconsin,"9,568",,,460,122,582
13-Mar-21,568,568,,3/14/2021,2/28/2021,confirmed plus probable cases,Wisconsin,"9,568",,81,398,81,479
13-Mar-21,568,568,,3/14/2021,2/28/2021,confirmed plus probable cases,Wisconsin,"9,568",398,,398,81,479
13-Mar-21,568,568,568,3/14/2021,2/28/2021,confirmed plus probable cases,Wisconsin,"9,568",,,398,81,479
14-Mar-21,581,581,,3/15/2021,3/1/2021,confirmed plus probable cases,Wisconsin,"9,568",,76,417,76,493
14-Mar-21,581,581,,3/15/2021,3/1/2021,confirmed plus probable cases,Wisconsin,"9,568",417,,417,76,493
14-Mar-21,581,581,581,3/15/2021,3/1/2021,confirmed plus probable cases,Wisconsin,"9,568",,,417,76,493
15-Mar-21,588,588,,3/16/2021,3/2/2021,confirmed plus probable cases,Wisconsin,"9,568",,135,603,135,738
15-Mar-21,588,588,,3/16/2021,3/2/2021,confirmed plus probable cases,Wisconsin,"9,568",603,,603,135,738
15-Mar-21,588,588,588,3/16/2021,3/2/2021,confirmed plus probable cases,Wisconsin,"9,568",,,603,135,738
16-Mar-21,595,595,,3/17/2021,3/3/2021,confirmed plus probable cases,Wisconsin,"9,568",,131,541,131,672
16-Mar-21,595,595,,3/17/2021,3/3/2021,confirmed plus probable cases,Wisconsin,"9,568",541,,541,131,672
16-Mar-21,595,595,595,3/17/2021,3/3/2021,confirmed plus probable cases,Wisconsin,"9,568",,,541,131,672
17-Mar-21,597,597,,3/18/2021,3/4/2021,confirmed plus probable cases,Wisconsin,"9,568",,122,527,122,649
17-Mar-21,597,597,,3/18/2021,3/4/2021,confirmed plus probable cases,Wisconsin,"9,568",527,,527,122,649
17-Mar-21,597,597,597,3/18/2021,3/4/2021,confirmed plus probable cases,Wisconsin,"9,568",,,527,122,649
18-Mar-21,604,604,,3/19/2021,3/5/2021,confirmed plus probable cases,Wisconsin,"9,568",,104,513,104,617
18-Mar-21,604,604,,3/19/2021,3/5/2021,confirmed plus probable cases,Wisconsin,"9,568",513,,513,104,617
18-Mar-21,604,604,604,3/19/2021,3/5/2021,confirmed plus probable cases,Wisconsin,"9,568",,,513,104,617
19-Mar-21,609,609,,3/20/2021,3/6/2021,confirmed plus probable cases,Wisconsin,"9,568",,102,516,102,618
19-Mar-21,609,609,,3/20/2021,3/6/2021,confirmed plus probable cases,Wisconsin,"9,568",516,,516,102,618
19-Mar-21,609,609,609,3/20/2021,3/6/2021,confirmed plus probable cases,Wisconsin,"9,568",,,516,102,618
20-Mar-21,623,623,,3/21/2021,3/7/2021,confirmed plus probable cases,Wisconsin,"9,568",,87,488,87,575
20-Mar-21,623,623,,3/21/2021,3/7/2021,confirmed plus probable cases,Wisconsin,"9,568",488,,488,87,575
20-Mar-21,623,623,623,3/21/2021,3/7/2021,confirmed plus probable cases,Wisconsin,"9,568",,,488,87,575
21-Mar-21,631,631,,3/22/2021,3/8/2021,confirmed plus probable cases,Wisconsin,"9,568",,89,460,89,549
21-Mar-21,631,631,,3/22/2021,3/8/2021,confirmed plus probable cases,Wisconsin,"9,568",460,,460,89,549
21-Mar-21,631,631,631,3/22/2021,3/8/2021,confirmed plus probable cases,Wisconsin,"9,568",,,460,89,549
22-Mar-21,651,651,,3/23/2021,3/9/2021,confirmed plus probable cases,Wisconsin,"9,568",,158,722,158,880
22-Mar-21,651,651,,3/23/2021,3/9/2021,confirmed plus probable cases,Wisconsin,"9,568",722,,722,158,880
22-Mar-21,651,651,651,3/23/2021,3/9/2021,confirmed plus probable cases,Wisconsin,"9,568",,,722,158,880
23-Mar-21,675,675,,3/24/2021,3/10/2021,confirmed plus probable cases,Wisconsin,"9,568",,143,694,143,837
23-Mar-21,675,675,,3/24/2021,3/10/2021,confirmed plus probable cases,Wisconsin,"9,568",694,,694,143,837
23-Mar-21,675,675,675,3/24/2021,3/10/2021,confirmed plus probable cases,Wisconsin,"9,568",,,694,143,837
24-Mar-21,695,695,,3/25/2021,3/11/2021,confirmed plus probable cases,Wisconsin,"9,568",,145,650,145,795
24-Mar-21,695,695,,3/25/2021,3/11/2021,confirmed plus probable cases,Wisconsin,"9,568",650,,650,145,795
24-Mar-21,695,695,695,3/25/2021,3/11/2021,confirmed plus probable cases,Wisconsin,"9,568",,,650,145,795
25-Mar-21,711,711,,3/26/2021,3/12/2021,confirmed plus probable cases,Wisconsin,"9,568",,127,598,127,725
25-Mar-21,711,711,,3/26/2021,3/12/2021,confirmed plus probable cases,Wisconsin,"9,568",598,,598,127,725
25-Mar-21,711,711,711,3/26/2021,3/12/2021,confirmed plus probable cases,Wisconsin,"9,568",,,598,127,725
26-Mar-21,722,722,,3/27/2021,3/13/2021,confirmed plus probable cases,Wisconsin,"9,568",,121,577,121,698
26-Mar-21,722,722,,3/27/2021,3/13/2021,confirmed plus probable cases,Wisconsin,"9,568",577,,577,121,698
26-Mar-21,722,722,722,3/27/2021,3/13/2021,confirmed plus probable cases,Wisconsin,"9,568",,,577,121,698
27-Mar-21,725,725,,3/28/2021,3/14/2021,confirmed plus probable cases,Wisconsin,"9,568",,90,503,90,593
27-Mar-21,725,725,,3/28/2021,3/14/2021,confirmed plus probable cases,Wisconsin,"9,568",503,,503,90,593
27-Mar-21,725,725,725,3/28/2021,3/14/2021,confirmed plus probable cases,Wisconsin,"9,568",,,503,90,593
28-Mar-21,729,729,,3/29/2021,3/15/2021,confirmed plus probable cases,Wisconsin,"9,568",,99,476,99,575
28-Mar-21,729,729,,3/29/2021,3/15/2021,confirmed plus probable cases,Wisconsin,"9,568",476,,476,99,575
28-Mar-21,729,729,729,3/29/2021,3/15/2021,confirmed plus probable cases,Wisconsin,"9,568",,,476,99,575
29-Mar-21,730,730,,3/30/2021,3/16/2021,confirmed plus probable cases,Wisconsin,"9,568",,184,704,184,888
29-Mar-21,730,730,,3/30/2021,3/16/2021,confirmed plus probable cases,Wisconsin,"9,568",704,,704,184,888
